order_id,order_date,shipment_date,shipment_mode,city,order_year,order_month,order_day
CA-2018-112004,2018-09-25,2018-09-28,First Class,Chester,2018,9,25
CA-2018-112039,2018-03-25,2018-03-29,Standard Class,San Antonio,2018,3,25
CA-2018-112172,2018-06-10,2018-06-14,Second Class,New York City,2018,6,10
CA-2018-112333,2018-04-08,2018-04-14,Standard Class,Plainfield,2018,4,8
CA-2018-112431,2018-10-12,2018-10-14,Second Class,Los Angeles,2018,10,12
CA-2018-112473,2018-05-25,2018-06-01,Standard Class,Houston,2018,5,25
CA-2018-112487,2018-12-26,2018-12-30,Standard Class,Columbus,2018,12,26
CA-2018-112515,2018-09-17,2018-09-21,Second Class,Provo,2018,9,17
CA-2018-112529,2018-11-19,2018-11-21,First Class,San Antonio,2018,11,19
CA-2018-112536,2018-05-18,2018-05-23,Standard Class,Mcallen,2018,5,18
CA-2018-112725,2018-01-30,2018-02-06,Standard Class,San Francisco,2018,1,30
CA-2018-112753,2018-06-18,2018-06-23,Standard Class,Los Angeles,2018,6,18
CA-2018-112774,2018-09-11,2018-09-12,First Class,Jacksonville,2018,9,11
CA-2018-112809,2018-08-18,2018-08-22,Standard Class,Dallas,2018,8,18
CA-2018-112844,2018-11-13,2018-11-16,Second Class,Buffalo,2018,11,13
CA-2018-112865,2018-05-18,2018-05-22,Standard Class,Philadelphia,2018,5,18
CA-2018-112900,2018-04-09,2018-04-12,Second Class,Detroit,2018,4,9
CA-2018-112956,2018-08-21,2018-08-27,Standard Class,Columbia,2018,8,21
CA-2018-112984,2018-09-16,2018-09-18,Second Class,Philadelphia,2018,9,16
CA-2018-113075,2018-09-02,2018-09-06,Standard Class,Chicago,2018,9,2
CA-2018-113208,2018-03-26,2018-04-02,Standard Class,Dearborn,2018,3,26
CA-2018-113355,2018-12-01,2018-12-05,Standard Class,Grand Prairie,2018,12,1
CA-2018-113418,2018-10-01,2018-10-03,First Class,New York City,2018,10,1
CA-2018-113453,2018-10-21,2018-10-28,Standard Class,Philadelphia,2018,10,21
CA-2018-113460,2018-11-07,2018-11-09,Second Class,Clinton,2018,11,7
CA-2018-113474,2018-03-30,2018-03-31,First Class,Oklahoma City,2018,3,30
CA-2018-113481,2018-01-02,2018-01-04,First Class,Jacksonville,2018,1,2
CA-2018-113530,2018-05-19,2018-05-21,Second Class,San Francisco,2018,5,19
CA-2018-113558,2018-10-21,2018-10-26,Standard Class,Lakeland,2018,10,21
CA-2018-113572,2018-11-07,2018-11-11,Standard Class,New York City,2018,11,7
CA-2018-113670,2018-10-15,2018-10-17,First Class,Los Angeles,2018,10,15
CA-2018-113705,2018-03-27,2018-03-29,Second Class,Richmond,2018,3,27
CA-2018-113873,2018-11-13,2018-11-19,Standard Class,Dallas,2018,11,13
CA-2018-113908,2018-06-03,2018-06-09,Standard Class,New York City,2018,6,3
CA-2018-114055,2018-12-25,2018-12-29,Second Class,Huntsville,2018,12,25
CA-2018-114216,2018-09-02,2018-09-06,Standard Class,Philadelphia,2018,9,2
CA-2018-114258,2018-11-05,2018-11-10,Second Class,Dallas,2018,11,5
CA-2018-114370,2018-03-14,2018-03-17,Second Class,Chicago,2018,3,14
CA-2018-114412,2018-04-15,2018-04-20,Standard Class,Concord,2018,4,15
CA-2018-114440,2018-09-14,2018-09-17,Second Class,Jackson,2018,9,14
CA-2018-114524,2018-03-31,2018-04-05,Second Class,Chicago,2018,3,31
CA-2018-114552,2018-09-02,2018-09-08,Standard Class,Cleveland,2018,9,2
CA-2018-114636,2018-08-25,2018-08-29,Standard Class,Charlotte,2018,8,25
CA-2018-114804,2018-10-17,2018-10-19,Second Class,Modesto,2018,10,17
CA-2018-115070,2018-04-10,2018-04-14,Second Class,Jacksonville,2018,4,10
CA-2018-115105,2018-02-06,2018-02-11,Standard Class,New York City,2018,2,6
CA-2018-115119,2018-10-26,2018-10-30,Standard Class,Lancaster,2018,10,26
CA-2018-115154,2018-01-08,2018-01-11,First Class,Seattle,2018,1,8
CA-2018-115175,2018-08-07,2018-08-12,Standard Class,San Jose,2018,8,7
CA-2018-115322,2018-05-11,2018-05-16,Second Class,New York City,2018,5,11
CA-2018-115364,2018-06-26,2018-07-02,Standard Class,San Diego,2018,6,26
CA-2018-115427,2018-12-30,2019-01-03,Standard Class,Fairfield,2018,12,30
CA-2018-115448,2018-11-11,2018-11-14,First Class,Knoxville,2018,11,11
CA-2018-115546,2018-05-14,2018-05-18,Standard Class,New York City,2018,5,14
CA-2018-115602,2018-12-18,2018-12-24,Standard Class,New York City,2018,12,18
CA-2018-115651,2018-07-09,2018-07-12,First Class,Chicago,2018,7,9
CA-2018-115777,2018-08-19,2018-08-24,Standard Class,Lawrence,2018,8,19
CA-2018-115805,2018-07-31,2018-07-31,Same Day,Chicago,2018,7,31
CA-2018-115882,2018-09-14,2018-09-17,First Class,Raleigh,2018,9,14
CA-2018-115931,2018-12-22,2018-12-26,Standard Class,Carlsbad,2018,12,22
CA-2018-115994,2018-01-28,2018-01-31,Second Class,Costa Mesa,2018,1,28
CA-2018-116113,2018-10-02,2018-10-06,Second Class,Montgomery,2018,10,2
CA-2018-116127,2018-06-25,2018-06-27,Second Class,New York City,2018,6,25
CA-2018-116204,2018-02-11,2018-02-14,Second Class,San Francisco,2018,2,11
CA-2018-116225,2018-11-05,2018-11-09,Standard Class,New York City,2018,11,5
CA-2018-116288,2018-03-12,2018-03-17,Standard Class,San Francisco,2018,3,12
CA-2018-116358,2018-11-02,2018-11-06,Standard Class,Overland Park,2018,11,2
CA-2018-116498,2018-05-30,2018-06-03,Standard Class,San Diego,2018,5,30
CA-2018-116519,2018-10-13,2018-10-15,First Class,New York City,2018,10,13
CA-2018-116645,2018-11-30,2018-12-04,Standard Class,Newark,2018,11,30
CA-2018-116680,2018-09-04,2018-09-06,Second Class,San Francisco,2018,9,4
CA-2018-116715,2018-12-02,2018-12-05,First Class,San Francisco,2018,12,2
CA-2018-116855,2018-12-17,2018-12-21,Standard Class,Chesapeake,2018,12,17
CA-2018-116939,2018-09-25,2018-09-29,Standard Class,Richmond,2018,9,25
CA-2018-116946,2018-12-19,2018-12-23,Standard Class,Parker,2018,12,19
CA-2018-116953,2018-04-24,2018-04-25,First Class,Mesa,2018,4,24
CA-2018-116988,2018-06-27,2018-06-29,Second Class,Seattle,2018,6,27
CA-2018-117009,2018-09-22,2018-09-28,Standard Class,Santa Ana,2018,9,22
CA-2018-117023,2018-08-07,2018-08-12,Standard Class,Long Beach,2018,8,7
CA-2018-117044,2018-09-11,2018-09-13,Second Class,Chicago,2018,9,11
CA-2018-117079,2018-10-23,2018-10-27,Standard Class,Jacksonville,2018,10,23
CA-2018-117114,2018-10-31,2018-11-05,Standard Class,Chicago,2018,10,31
CA-2018-117128,2018-12-05,2018-12-08,Second Class,New York City,2018,12,5
CA-2018-117156,2018-03-21,2018-03-23,Second Class,Reading,2018,3,21
CA-2018-117198,2018-08-31,2018-09-05,Standard Class,Monroe,2018,8,31
CA-2018-117212,2018-02-26,2018-02-28,Second Class,Los Angeles,2018,2,26
CA-2018-117240,2018-07-23,2018-07-28,Standard Class,New York City,2018,7,23
CA-2018-117261,2018-09-04,2018-09-10,Standard Class,Los Angeles,2018,9,4
CA-2018-117324,2018-12-08,2018-12-13,Standard Class,Madison,2018,12,8
CA-2018-117394,2018-09-04,2018-09-10,Standard Class,Philadelphia,2018,9,4
CA-2018-117401,2018-05-18,2018-05-22,Second Class,Springfield,2018,5,18
CA-2018-117422,2018-10-21,2018-10-25,Standard Class,Lakewood,2018,10,21
CA-2018-117436,2018-06-08,2018-06-14,Standard Class,Norwich,2018,6,8
CA-2018-117443,2018-12-23,2018-12-25,Second Class,Rockford,2018,12,23
CA-2018-117457,2018-12-08,2018-12-12,Standard Class,San Francisco,2018,12,8
CA-2018-117485,2018-09-23,2018-09-29,Standard Class,Tulsa,2018,9,23
CA-2018-117513,2018-03-03,2018-03-08,Standard Class,Los Angeles,2018,3,3
CA-2018-117632,2018-05-12,2018-05-18,Standard Class,San Francisco,2018,5,12
CA-2018-117653,2018-10-19,2018-10-23,Standard Class,Chicago,2018,10,19
CA-2018-117667,2018-12-04,2018-12-09,Standard Class,Philadelphia,2018,12,4
CA-2018-117695,2018-08-05,2018-08-08,First Class,Richmond,2018,8,5
CA-2018-117702,2018-11-28,2018-12-04,Standard Class,Baltimore,2018,11,28
CA-2018-117807,2018-10-01,2018-10-07,Standard Class,Fremont,2018,10,1
CA-2018-117821,2018-06-12,2018-06-16,Standard Class,Marion,2018,6,12
CA-2018-117863,2018-05-18,2018-05-23,Standard Class,New York City,2018,5,18
CA-2018-117870,2018-01-27,2018-01-30,Second Class,Kent,2018,1,27
CA-2018-117926,2018-12-08,2018-12-12,Second Class,San Francisco,2018,12,8
CA-2018-117933,2018-12-24,2018-12-29,Standard Class,New York City,2018,12,24
CA-2018-117947,2018-08-18,2018-08-23,Second Class,New York City,2018,8,18
CA-2018-118003,2018-12-04,2018-12-10,Standard Class,Paterson,2018,12,4
CA-2018-118017,2018-12-03,2018-12-06,Second Class,Thornton,2018,12,3
CA-2018-118122,2018-11-17,2018-11-24,Standard Class,Seattle,2018,11,17
CA-2018-118136,2018-09-16,2018-09-17,First Class,Inglewood,2018,9,16
CA-2018-118199,2018-05-09,2018-05-11,First Class,Seattle,2018,5,9
CA-2018-118213,2018-11-05,2018-11-07,First Class,Greenwood,2018,11,5
CA-2018-118346,2018-07-23,2018-07-24,First Class,Kenosha,2018,7,23
CA-2018-118360,2018-04-01,2018-04-07,Standard Class,New York City,2018,4,1
CA-2018-118367,2018-10-28,2018-11-02,Second Class,New York City,2018,10,28
CA-2018-118402,2018-09-29,2018-10-04,Standard Class,Memphis,2018,9,29
CA-2018-118437,2018-06-17,2018-06-21,Second Class,Olympia,2018,6,17
CA-2018-118521,2018-02-16,2018-02-20,Standard Class,New York City,2018,2,16
CA-2018-118542,2018-12-01,2018-12-05,Standard Class,Los Angeles,2018,12,1
CA-2018-118577,2018-10-06,2018-10-11,Standard Class,Belleville,2018,10,6
CA-2018-118640,2018-07-20,2018-07-26,Standard Class,Chicago,2018,7,20
CA-2018-118668,2018-01-02,2018-01-04,Second Class,Los Angeles,2018,1,2
CA-2018-118724,2018-07-21,2018-07-25,Second Class,Concord,2018,7,21
CA-2018-118731,2018-11-20,2018-11-22,Second Class,San Francisco,2018,11,20
CA-2018-118773,2018-02-09,2018-02-14,Standard Class,Houston,2018,2,9
CA-2018-118857,2018-04-15,2018-04-18,First Class,Henderson,2018,4,15
CA-2018-118864,2018-06-15,2018-06-19,Second Class,Los Angeles,2018,6,15
CA-2018-118885,2018-12-29,2019-01-02,Standard Class,Los Angeles,2018,12,29
CA-2018-118892,2018-08-17,2018-08-22,Second Class,Philadelphia,2018,8,17
CA-2018-119004,2018-11-23,2018-11-28,Standard Class,Charlotte,2018,11,23
CA-2018-119011,2018-08-20,2018-08-25,Standard Class,San Francisco,2018,8,20
CA-2018-119193,2018-12-22,2018-12-24,First Class,Toledo,2018,12,22
CA-2018-119284,2018-06-15,2018-06-20,Standard Class,Nashville,2018,6,15
CA-2018-119305,2018-11-30,2018-12-04,Standard Class,Jackson,2018,11,30
CA-2018-119389,2018-04-17,2018-04-19,First Class,Philadelphia,2018,4,17
CA-2018-119424,2018-06-12,2018-06-14,Second Class,Kent,2018,6,12
CA-2018-119452,2018-03-21,2018-03-27,Standard Class,Tulsa,2018,3,21
CA-2018-119494,2018-11-09,2018-11-13,Standard Class,San Diego,2018,11,9
CA-2018-119564,2018-12-15,2018-12-20,Standard Class,Seattle,2018,12,15
CA-2018-119578,2018-12-22,2018-12-27,Second Class,Providence,2018,12,22
CA-2018-119655,2018-04-20,2018-04-24,Standard Class,Detroit,2018,4,20
CA-2018-119669,2018-01-24,2018-01-30,Standard Class,Smyrna,2018,1,24
CA-2018-119746,2018-11-23,2018-11-27,Standard Class,Chicago,2018,11,23
CA-2018-119809,2018-08-18,2018-08-25,Standard Class,Seattle,2018,8,18
CA-2018-120019,2018-02-16,2018-02-21,Standard Class,Fairfield,2018,2,16
CA-2018-120061,2018-11-02,2018-11-07,Second Class,Springfield,2018,11,2
CA-2018-120168,2018-05-25,2018-05-25,Same Day,New York City,2018,5,25
CA-2018-120222,2018-04-25,2018-05-02,Standard Class,Los Angeles,2018,4,25
CA-2018-120327,2018-11-11,2018-11-16,Standard Class,Urbandale,2018,11,11
CA-2018-120376,2018-12-22,2018-12-25,First Class,Detroit,2018,12,22
CA-2018-120404,2018-11-20,2018-11-24,Second Class,New York City,2018,11,20
CA-2018-120614,2018-05-30,2018-06-04,Standard Class,Los Angeles,2018,5,30
CA-2018-120705,2018-09-05,2018-09-11,Standard Class,Fort Lauderdale,2018,9,5
CA-2018-120719,2018-03-23,2018-03-26,First Class,Seattle,2018,3,23
CA-2018-120761,2018-09-04,2018-09-08,Standard Class,Long Beach,2018,9,4
CA-2018-120894,2018-04-28,2018-05-02,Standard Class,Wilmington,2018,4,28
CA-2018-120936,2018-12-17,2018-12-21,Standard Class,Anaheim,2018,12,17
CA-2018-120999,2018-09-10,2018-09-15,Standard Class,Naperville,2018,9,10
CA-2018-121027,2018-08-18,2018-08-22,Standard Class,Seattle,2018,8,18
CA-2018-121048,2018-07-14,2018-07-18,Standard Class,Westminster,2018,7,14
CA-2018-121083,2018-07-09,2018-07-15,Standard Class,Manchester,2018,7,9
CA-2018-121125,2018-05-30,2018-06-03,Standard Class,Tigard,2018,5,30
CA-2018-121160,2018-11-04,2018-11-04,Same Day,Bryan,2018,11,4
CA-2018-121195,2018-12-24,2018-12-27,First Class,Dallas,2018,12,24
CA-2018-121216,2018-12-23,2018-12-25,Second Class,College Station,2018,12,23
CA-2018-121293,2018-07-25,2018-07-28,Second Class,Philadelphia,2018,7,25
CA-2018-121300,2018-09-29,2018-09-29,Same Day,Mentor,2018,9,29
CA-2018-121314,2018-09-23,2018-09-26,First Class,Miami,2018,9,23
CA-2018-121398,2018-12-25,2018-12-29,Standard Class,Los Angeles,2018,12,25
CA-2018-121412,2018-09-23,2018-09-27,Standard Class,Louisville,2018,9,23
CA-2018-121419,2018-04-02,2018-04-04,First Class,Columbus,2018,4,2
CA-2018-121468,2018-11-19,2018-11-20,First Class,Westminster,2018,11,19
CA-2018-121489,2018-08-21,2018-08-25,Second Class,Seattle,2018,8,21
CA-2018-121503,2018-07-03,2018-07-06,Second Class,Houston,2018,7,3
CA-2018-121538,2018-11-28,2018-12-01,First Class,Denver,2018,11,28
CA-2018-121580,2018-05-29,2018-06-04,Standard Class,Columbus,2018,5,29
CA-2018-121615,2018-11-03,2018-11-09,Standard Class,Eagan,2018,11,3
CA-2018-121643,2018-05-18,2018-05-20,First Class,Portland,2018,5,18
CA-2018-121678,2018-11-16,2018-11-20,Second Class,Elyria,2018,11,16
CA-2018-121706,2018-02-26,2018-03-02,Standard Class,Santa Barbara,2018,2,26
CA-2018-121741,2018-12-26,2018-12-26,Same Day,Fremont,2018,12,26
CA-2018-121790,2018-01-30,2018-02-06,Standard Class,Aurora,2018,1,30
CA-2018-121804,2018-03-03,2018-03-08,Standard Class,Murray,2018,3,3
CA-2018-121818,2018-11-20,2018-11-21,First Class,Burlington,2018,11,20
CA-2018-121839,2018-09-24,2018-09-28,Standard Class,Lancaster,2018,9,24
CA-2018-121853,2018-09-23,2018-09-29,Standard Class,Los Angeles,2018,9,23
CA-2018-121888,2018-09-15,2018-09-17,Second Class,Everett,2018,9,15
CA-2018-121909,2018-07-31,2018-08-05,Standard Class,Philadelphia,2018,7,31
CA-2018-122007,2018-03-18,2018-03-20,Second Class,Los Angeles,2018,3,18
CA-2018-122028,2018-08-18,2018-08-25,Standard Class,Lakewood,2018,8,18
CA-2018-122035,2018-07-20,2018-07-25,Standard Class,Sioux Falls,2018,7,20
CA-2018-122056,2018-06-13,2018-06-17,Standard Class,Springfield,2018,6,13
CA-2018-122077,2018-05-19,2018-05-25,Standard Class,Plano,2018,5,19
CA-2018-122105,2018-06-24,2018-06-28,Standard Class,Huntington Beach,2018,6,24
CA-2018-122112,2018-09-25,2018-09-29,Standard Class,Lakewood,2018,9,25
CA-2018-122154,2018-04-09,2018-04-11,First Class,Jacksonville,2018,4,9
CA-2018-122175,2018-05-12,2018-05-14,Second Class,Vineland,2018,5,12
CA-2018-122196,2018-09-22,2018-09-24,First Class,Wilmington,2018,9,22
CA-2018-122280,2018-09-10,2018-09-10,Same Day,New York City,2018,9,10
CA-2018-122308,2018-03-24,2018-03-28,Standard Class,New York City,2018,3,24
CA-2018-122364,2018-09-24,2018-09-29,Standard Class,Los Angeles,2018,9,24
CA-2018-122490,2018-11-13,2018-11-18,Standard Class,Seattle,2018,11,13
CA-2018-122504,2018-11-07,2018-11-12,Second Class,Brentwood,2018,11,7
CA-2018-122539,2018-12-01,2018-12-05,Standard Class,Philadelphia,2018,12,1
CA-2018-122595,2018-12-14,2018-12-20,Standard Class,Chicago,2018,12,14
CA-2018-122644,2018-11-12,2018-11-17,Standard Class,Columbus,2018,11,12
CA-2018-122693,2018-02-19,2018-02-21,Second Class,Roswell,2018,2,19
CA-2018-122700,2018-11-26,2018-11-30,Standard Class,Columbus,2018,11,26
CA-2018-122707,2018-04-16,2018-04-18,First Class,Hoover,2018,4,16
CA-2018-122735,2018-04-12,2018-04-15,Second Class,Providence,2018,4,12
CA-2018-122763,2018-03-20,2018-03-20,Same Day,Houston,2018,3,20
CA-2018-122770,2018-12-13,2018-12-18,Standard Class,San Francisco,2018,12,13
CA-2018-122798,2018-12-28,2019-01-01,Standard Class,Albuquerque,2018,12,28
CA-2018-122945,2018-11-16,2018-11-22,Standard Class,Roseville,2018,11,16
CA-2018-122987,2018-08-16,2018-08-16,Same Day,Columbia,2018,8,16
CA-2018-122994,2018-02-06,2018-02-09,First Class,Arlington,2018,2,6
CA-2018-123001,2018-09-02,2018-09-08,Standard Class,Bakersfield,2018,9,2
CA-2018-123022,2018-09-03,2018-09-08,Standard Class,La Mesa,2018,9,3
CA-2018-123029,2018-09-30,2018-10-02,Second Class,Los Angeles,2018,9,30
CA-2018-123036,2018-09-10,2018-09-17,Standard Class,Springfield,2018,9,10
CA-2018-123043,2018-08-24,2018-08-29,Standard Class,New York City,2018,8,24
CA-2018-123071,2018-12-03,2018-12-06,First Class,Plano,2018,12,3
CA-2018-123085,2018-03-03,2018-03-08,Standard Class,Los Angeles,2018,3,3
CA-2018-123134,2018-05-02,2018-05-07,Standard Class,Westfield,2018,5,2
CA-2018-123239,2018-07-27,2018-07-31,Second Class,Jacksonville,2018,7,27
CA-2018-123246,2018-10-17,2018-10-19,Second Class,San Diego,2018,10,17
CA-2018-123351,2018-09-21,2018-09-25,Standard Class,Columbus,2018,9,21
CA-2018-123372,2018-11-28,2018-12-02,Standard Class,New York City,2018,11,28
CA-2018-123491,2018-10-30,2018-11-05,Standard Class,San Francisco,2018,10,30
CA-2018-123624,2018-11-13,2018-11-17,Second Class,Oxnard,2018,11,13
CA-2018-123638,2018-06-27,2018-07-04,Standard Class,Watertown,2018,6,27
CA-2018-123659,2018-02-10,2018-02-13,First Class,Clinton,2018,2,10
CA-2018-123687,2018-05-26,2018-05-29,First Class,Louisville,2018,5,26
CA-2018-123701,2018-11-24,2018-11-27,First Class,San Francisco,2018,11,24
CA-2018-123778,2018-09-23,2018-09-30,Standard Class,San Francisco,2018,9,23
CA-2018-123967,2018-11-01,2018-11-03,Second Class,Bellingham,2018,11,1
CA-2018-123981,2018-10-02,2018-10-08,Standard Class,New York City,2018,10,2
CA-2018-124086,2018-02-10,2018-02-14,Standard Class,Laguna Niguel,2018,2,10
CA-2018-124114,2018-03-02,2018-03-02,Same Day,Waco,2018,3,2
CA-2018-124191,2018-06-12,2018-06-14,Second Class,Chicago,2018,6,12
CA-2018-124205,2018-09-15,2018-09-19,Standard Class,Lakewood,2018,9,15
CA-2018-124261,2018-11-14,2018-11-19,Standard Class,Los Angeles,2018,11,14
CA-2018-124296,2018-12-24,2018-12-28,Standard Class,Lafayette,2018,12,24
CA-2018-124401,2018-09-07,2018-09-12,Standard Class,Portland,2018,9,7
CA-2018-124436,2018-03-19,2018-03-22,Second Class,Fresno,2018,3,19
CA-2018-124576,2018-08-01,2018-08-04,Second Class,Salinas,2018,8,1
CA-2018-124597,2018-04-30,2018-05-05,Standard Class,Boynton Beach,2018,4,30
CA-2018-124674,2018-11-17,2018-11-23,Standard Class,Brownsville,2018,11,17
CA-2018-124716,2018-03-27,2018-03-31,Standard Class,Fresno,2018,3,27
CA-2018-124744,2018-06-21,2018-06-25,Standard Class,Wheeling,2018,6,21
CA-2018-124765,2018-11-25,2018-11-30,Standard Class,Fort Lauderdale,2018,11,25
CA-2018-124828,2018-07-03,2018-07-04,First Class,Burlington,2018,7,3
CA-2018-124898,2018-09-11,2018-09-15,Standard Class,Columbus,2018,9,11
CA-2018-124940,2018-02-21,2018-02-26,Standard Class,Carrollton,2018,2,21
CA-2018-125101,2018-03-06,2018-03-10,Second Class,San Francisco,2018,3,6
CA-2018-125115,2018-04-10,2018-04-10,Same Day,Austin,2018,4,10
CA-2018-125199,2018-10-19,2018-10-25,Standard Class,Philadelphia,2018,10,19
CA-2018-125269,2018-04-24,2018-04-30,Standard Class,Chicago,2018,4,24
CA-2018-125290,2018-11-06,2018-11-10,Second Class,Minneapolis,2018,11,6
CA-2018-125367,2018-07-23,2018-07-30,Standard Class,New York City,2018,7,23
CA-2018-125381,2018-04-25,2018-04-27,Second Class,San Francisco,2018,4,25
CA-2018-125388,2018-10-19,2018-10-23,Standard Class,Lawrence,2018,10,19
CA-2018-125451,2018-10-23,2018-10-24,First Class,Cranston,2018,10,23
CA-2018-125472,2018-05-30,2018-05-31,First Class,Lafayette,2018,5,30
CA-2018-125640,2018-07-25,2018-07-29,Standard Class,Philadelphia,2018,7,25
CA-2018-125745,2018-06-30,2018-07-04,Standard Class,Memphis,2018,6,30
CA-2018-125752,2018-07-31,2018-08-04,Standard Class,Fort Lauderdale,2018,7,31
CA-2018-125878,2018-02-25,2018-03-02,Standard Class,Chicago,2018,2,25
CA-2018-125913,2018-01-16,2018-01-16,Same Day,Los Angeles,2018,1,16
CA-2018-125990,2018-10-19,2018-10-23,Standard Class,San Francisco,2018,10,19
CA-2018-126046,2018-11-03,2018-11-07,Standard Class,Atlanta,2018,11,3
CA-2018-126067,2018-08-28,2018-09-03,Standard Class,Seattle,2018,8,28
CA-2018-126074,2018-10-02,2018-10-06,Standard Class,Trenton,2018,10,2
CA-2018-126123,2018-10-14,2018-10-18,Standard Class,Chicago,2018,10,14
CA-2018-126144,2018-07-31,2018-08-05,Standard Class,Philadelphia,2018,7,31
CA-2018-126221,2018-12-30,2019-01-05,Standard Class,Columbus,2018,12,30
CA-2018-126242,2018-11-19,2018-11-24,Standard Class,Los Angeles,2018,11,19
CA-2018-126354,2018-02-03,2018-02-08,Standard Class,Pembroke Pines,2018,2,3
CA-2018-126382,2018-06-03,2018-06-07,Standard Class,Franklin,2018,6,3
CA-2018-126396,2018-09-08,2018-09-12,Second Class,Houston,2018,9,8
CA-2018-126438,2018-09-10,2018-09-13,First Class,Lawrence,2018,9,10
CA-2018-126536,2018-10-12,2018-10-14,First Class,San Francisco,2018,10,12
CA-2018-126550,2018-03-29,2018-04-02,Second Class,Lafayette,2018,3,29
CA-2018-126634,2018-03-30,2018-04-01,Second Class,Lakewood,2018,3,30
CA-2018-126662,2018-07-17,2018-07-21,Standard Class,Los Angeles,2018,7,17
CA-2018-126676,2018-09-29,2018-10-01,First Class,Hempstead,2018,9,29
CA-2018-126718,2018-04-29,2018-05-04,Standard Class,Orange,2018,4,29
